utc_timestamp,actual,lstm_daily
2019-11-18 00:00:00+00:00,61.68133333333333,62.560917
2019-11-19 00:00:00+00:00,63.871208333333335,62.37829
2019-11-20 00:00:00+00:00,63.25479166666667,63.40111
2019-11-21 00:00:00+00:00,63.60525,63.03539
2019-11-22 00:00:00+00:00,62.83625000000001,62.36995
2019-11-23 00:00:00+00:00,53.462875,53.95929
2019-11-24 00:00:00+00:00,49.439875,50.290394
2019-11-25 00:00:00+00:00,62.02504166666667,63.07505
2019-11-26 00:00:00+00:00,63.43716666666666,62.88553
2019-11-27 00:00:00+00:00,64.57795833333334,63.317543
2019-11-28 00:00:00+00:00,63.97875,64.37739
2019-11-29 00:00:00+00:00,61.99470833333333,62.770226
2019-11-30 00:00:00+00:00,52.17420833333333,53.50876
2019-12-01 00:00:00+00:00,50.712,49.015236
2019-12-02 00:00:00+00:00,60.85666666666666,63.417503
2019-12-03 00:00:00+00:00,64.334,61.84532
2019-12-04 00:00:00+00:00,64.57191666666667,64.08345
2019-12-05 00:00:00+00:00,66.16975,64.36521
2019-12-06 00:00:00+00:00,65.3285,64.76925
2019-12-07 00:00:00+00:00,54.618916666666664,56.210552
2019-12-08 00:00:00+00:00,51.535333333333334,51.2593
2019-12-09 00:00:00+00:00,63.42508333333333,65.84903
2019-12-10 00:00:00+00:00,64.79441666666666,64.34272
2019-12-11 00:00:00+00:00,65.95141666666667,64.813515
2019-12-12 00:00:00+00:00,65.69679166666667,65.93485
2019-12-13 00:00:00+00:00,63.614,64.67501
2019-12-14 00:00:00+00:00,54.623041666666666,55.21353
2019-12-15 00:00:00+00:00,50.590583333333335,51.007404
2019-12-16 00:00:00+00:00,61.330083333333334,63.9788
2019-12-17 00:00:00+00:00,61.56812500000001,62.469467
2019-12-18 00:00:00+00:00,60.788625,62.255123
2019-12-19 00:00:00+00:00,59.94729166666667,61.205257
2019-12-20 00:00:00+00:00,56.427625,59.26481
2019-12-21 00:00:00+00:00,50.26733333333333,49.553146
2019-12-22 00:00:00+00:00,47.52829166666666,46.722393
2019-12-23 00:00:00+00:00,50.61933333333334,56.958775
2019-12-24 00:00:00+00:00,46.35366666666666,54.794586
2019-12-25 00:00:00+00:00,43.426833333333335,51.983276
2019-12-26 00:00:00+00:00,43.4455,47.986664
2019-12-27 00:00:00+00:00,48.841625,46.930912
2019-12-28 00:00:00+00:00,47.555458333333334,47.40316
2019-12-29 00:00:00+00:00,45.29475,44.875546
2019-12-30 00:00:00+00:00,50.001875,53.614487
2019-12-31 00:00:00+00:00,46.87220833333333,53.979218
2020-01-01 00:00:00+00:00,43.99720833333333,52.15049
2020-01-02 00:00:00+00:00,54.07745833333333,48.824528
2020-01-03 00:00:00+00:00,55.618458333333336,53.737995
2020-01-04 00:00:00+00:00,52.56129166666666,52.666924
2020-01-05 00:00:00+00:00,48.003416666666666,46.642593
2020-01-06 00:00:00+00:00,56.85933333333334,56.08267
2020-01-07 00:00:00+00:00,62.68075,59.66977
2020-01-08 00:00:00+00:00,63.69670833333334,62.01413
2020-01-09 00:00:00+00:00,63.11179166666666,63.02135
2020-01-10 00:00:00+00:00,61.94166666666666,62.653316
2020-01-11 00:00:00+00:00,53.76204166666666,54.993298
2020-01-12 00:00:00+00:00,51.490875,47.88682
2020-01-13 00:00:00+00:00,63.02645833333333,58.914944
2020-01-14 00:00:00+00:00,65.43470833333333,64.023094
2020-01-15 00:00:00+00:00,64.11370833333334,64.31211
2020-01-16 00:00:00+00:00,62.74224999999999,64.258644
2020-01-17 00:00:00+00:00,62.908624999999994,60.54566
2020-01-18 00:00:00+00:00,54.04170833333333,55.179016
2020-01-19 00:00:00+00:00,50.26441666666666,50.551426
2020-01-20 00:00:00+00:00,62.55479166666667,57.468758
2020-01-21 00:00:00+00:00,64.85408333333334,62.552624
2020-01-22 00:00:00+00:00,64.86125,64.68949
2020-01-23 00:00:00+00:00,64.53604166666666,65.10462
2020-01-24 00:00:00+00:00,63.653125,60.56421
2020-01-25 00:00:00+00:00,55.18533333333333,55.322987
2020-01-26 00:00:00+00:00,50.6115,51.817154
2020-01-27 00:00:00+00:00,63.641,64.5003
2020-01-28 00:00:00+00:00,65.51645833333333,64.60524
2020-01-29 00:00:00+00:00,65.81429166666668,65.10487
2020-01-30 00:00:00+00:00,65.41554166666667,65.827095
2020-01-31 00:00:00+00:00,62.933708333333335,64.21685
2020-02-01 00:00:00+00:00,52.92008333333334,54.632935
2020-02-02 00:00:00+00:00,49.633291666666665,49.74893
2020-02-03 00:00:00+00:00,63.01545833333333,62.451473
2020-02-04 00:00:00+00:00,65.12704166666667,63.23319
2020-02-05 00:00:00+00:00,63.806333333333335,64.81286
2020-02-06 00:00:00+00:00,63.968208333333344,63.78741
2020-02-07 00:00:00+00:00,62.95225000000001,62.69474
2020-02-08 00:00:00+00:00,53.45283333333334,54.285797
2020-02-09 00:00:00+00:00,49.49675,50.320393
2020-02-10 00:00:00+00:00,62.79525,61.773552
2020-02-11 00:00:00+00:00,65.60070833333333,63.40317
2020-02-12 00:00:00+00:00,65.71279166666667,65.18985
2020-02-13 00:00:00+00:00,65.80941666666668,65.4973
2020-02-14 00:00:00+00:00,63.384666666666654,64.46332
2020-02-15 00:00:00+00:00,53.097625,54.757015
2020-02-16 00:00:00+00:00,49.51541666666667,49.959026
2020-02-17 00:00:00+00:00,62.13291666666667,62.616558
2020-02-18 00:00:00+00:00,64.20745833333334,62.84917
2020-02-19 00:00:00+00:00,63.452333333333335,64.10712
2020-02-20 00:00:00+00:00,63.123208333333345,63.452347
2020-02-21 00:00:00+00:00,62.32425,61.93281
2020-02-22 00:00:00+00:00,53.603,53.69572
2020-02-23 00:00:00+00:00,49.668125,50.045376
2020-02-24 00:00:00+00:00,60.095499999999994,62.28008
2020-02-25 00:00:00+00:00,61.56095833333333,61.38886
2020-02-26 00:00:00+00:00,63.17066666666667,62.05991
2020-02-27 00:00:00+00:00,64.39829166666667,63.160213
2020-02-28 00:00:00+00:00,62.286458333333336,63.190495
2020-02-29 00:00:00+00:00,52.434625,53.60643
2020-03-01 00:00:00+00:00,48.347458333333336,48.98338
2020-03-02 00:00:00+00:00,61.35691666666666,61.183887
2020-03-03 00:00:00+00:00,61.961875000000006,61.956676
2020-03-04 00:00:00+00:00,61.86675,62.19402
2020-03-05 00:00:00+00:00,62.5745,61.888817
2020-03-06 00:00:00+00:00,61.96179166666666,61.353115
2020-03-07 00:00:00+00:00,52.45008333333334,53.122013
2020-03-08 00:00:00+00:00,48.647375,48.805458
2020-03-09 00:00:00+00:00,60.481791666666666,61.563244
2020-03-10 00:00:00+00:00,64.33095833333334,61.287548
2020-03-11 00:00:00+00:00,61.966166666666666,63.945927
2020-03-12 00:00:00+00:00,62.402166666666666,61.91014
2020-03-13 00:00:00+00:00,61.392541666666666,61.273632
2020-03-14 00:00:00+00:00,51.49154166666666,52.720097
2020-03-15 00:00:00+00:00,47.6745,48.04363
2020-03-16 00:00:00+00:00,57.96720833333334,60.503624
2020-03-17 00:00:00+00:00,59.227583333333335,59.64654
