utc_timestamp,actual,sarimax_temp,lower_95,upper_95
2019-10-20 00:00:00+00:00,56.13279166666666,58.12823765165789,55.164380272629515,61.09209503068627
2019-10-27 00:00:00+00:00,56.484410714285715,58.87886097095145,55.91261162556286,61.84511031634004
2019-11-03 00:00:00+00:00,55.029630952380955,57.584323356816036,54.61807401075803,60.55057270287404
2019-11-10 00:00:00+00:00,58.15936309523809,61.52051146546794,58.554262118856336,64.48676081207954
2019-11-17 00:00:00+00:00,59.11223809523809,61.92381219774552,58.95756285060034,64.8900615448907
2019-11-24 00:00:00+00:00,59.73594047619047,62.00441259048275,59.03816324281365,64.97066193815185
2019-12-01 00:00:00+00:00,59.84283333333334,63.43419919876014,60.46794985056035,66.40044854695992
2019-12-08 00:00:00+00:00,61.05929761904762,63.84360806748009,60.8773587187672,66.80985741619298
2019-12-15 00:00:00+00:00,61.24219047619047,62.74583617848725,59.779586829547526,65.71208552742698
2019-12-22 00:00:00+00:00,56.83676785714285,56.939271646117255,53.97302229891239,59.90552099332212
2019-12-29 00:00:00+00:00,46.50530952380953,50.494852552673606,47.528603210256755,53.46110189509046
2020-01-05 00:00:00+00:00,50.161702380952384,58.43031553752296,55.46368487097333,61.396946204072584
2020-01-12 00:00:00+00:00,59.077595238095235,62.20335316578097,59.23638481373427,65.17032151782767
2020-01-19 00:00:00+00:00,60.36169642857143,62.72109467075226,59.7633833093745,65.67880603213001
2020-01-26 00:00:00+00:00,60.89373214285715,62.73061611777359,59.77290475687124,65.68832747867594
2020-02-02 00:00:00+00:00,60.83919642857143,62.102028469649035,59.14431710880164,65.05973983049643
2020-02-09 00:00:00+00:00,60.259839285714285,62.001762173728565,59.04405081248514,64.95947353497199
2020-02-16 00:00:00+00:00,60.845125,61.64382450612986,58.68611314437062,64.6015358678891
2020-02-23 00:00:00+00:00,59.787327380952384,61.61105767995245,58.65334631767577,64.56876904222914
2020-03-01 00:00:00+00:00,58.89913690476191,62.57930541799786,59.621594055205364,65.53701678079035
2020-03-08 00:00:00+00:00,58.688470238095235,61.07088103571396,58.11316967240401,64.0285923990239
2020-03-15 00:00:00+00:00,58.534238095238095,61.10516954140044,58.14745817757469,64.0628809052262
2020-03-22 00:00:00+00:00,55.372744047619044,60.325453546812525,57.36774218246932,63.28316491115573
2020-03-29 00:00:00+00:00,53.471982142857144,57.253927704136366,54.29621633927735,60.21163906899538
2020-04-05 00:00:00+00:00,52.84526785714286,57.157511386382936,54.199800021006475,60.1152227517594
2020-04-12 00:00:00+00:00,47.21088690476191,56.963038846819316,54.00532748092704,59.92075021271159
2020-04-19 00:00:00+00:00,47.41569642857143,56.55233840530509,53.59462703889537,59.51004977171482
2020-04-26 00:00:00+00:00,50.17241666666666,56.94095289628777,53.98324152936223,59.898664263213306
2020-05-03 00:00:00+00:00,48.161904761904765,55.076427614955534,52.11871624751255,58.03413898239852
2020-05-10 00:00:00+00:00,49.59077976190476,55.4578175923482,52.500106224389405,58.41552896030699
2020-05-17 00:00:00+00:00,50.92697619047619,57.27089694923839,54.31318558076215,60.22860831771463
2020-05-24 00:00:00+00:00,47.43964285714286,54.917473799171496,51.959762430179445,57.87518516816355
2020-05-31 00:00:00+00:00,49.52760714285714,56.74567600085253,53.78796463134302,59.70338737036203
2020-06-07 00:00:00+00:00,48.776244047619045,56.8853117894316,53.92760041940628,59.84302315945691
2020-06-14 00:00:00+00:00,48.219744047619045,56.733484547489795,53.775773176947034,59.691195918032555
2020-06-21 00:00:00+00:00,49.81394642857143,57.39012146889088,54.43241009783231,60.347832839949454
2020-06-28 00:00:00+00:00,50.48079166666666,57.13396098105543,54.17624960947941,60.09167235263145
2020-07-05 00:00:00+00:00,51.458875,56.827278602757225,53.869567230665396,59.784989974849054
2020-07-12 00:00:00+00:00,51.25257738095238,56.32383645380213,53.36612508119285,59.28154782641141
2020-07-19 00:00:00+00:00,50.896184523809524,56.037894529804184,53.08018315667909,58.99560590292928
2020-07-26 00:00:00+00:00,50.47573809523809,56.64350571047316,53.68579433683062,59.601217084115696
2020-08-02 00:00:00+00:00,50.049392857142855,56.26857407378198,53.31086269962363,59.22628544794033
2020-08-09 00:00:00+00:00,49.45092261904762,55.39384952893592,52.43613815426012,58.35156090361171
2020-08-16 00:00:00+00:00,52.07673809523809,54.1670718604542,51.20936048526259,57.12478323564581
2020-08-23 00:00:00+00:00,51.872059523809526,55.31588677367875,52.35817539796969,58.27359814938781
2020-08-30 00:00:00+00:00,51.653375,56.11812320287522,53.160411826650346,59.07583457910009
2020-09-06 00:00:00+00:00,51.61774404761905,56.50267770352345,53.544966326781136,59.46038908026577
2020-09-13 00:00:00+00:00,51.50763095238096,56.86743926944464,53.90972789218651,59.82515064670277
2020-09-20 00:00:00+00:00,52.18132738095238,57.209091912987134,54.25138053518402,60.16680329079025
2020-09-27 00:00:00+00:00,53.41193452380953,57.23103395876938,54.273322580321015,60.188745337217746
2020-10-04 00:00:00+00:00,57.41031944444445,55.999877885620556,53.042166506430085,58.95758926481103
